Date;Closing Price;Change;Trading Volume (shr);Trading Value (KHR);Opening;High;Low;Market Cap. (Mil.KHR);Full Market Cap. (Mil.KHR)
2025-07-09;2,650;20;108;285,500;2,650;2,650;2,510;198,604;198,604
2025-07-08;2,670;10;5;13,030;2,680;2,680;2,480;200,103;200,103
2025-07-07;2,680;0;21;56,290;2,690;2,690;2,680;200,853;200,853
2025-07-04;2,680;60;607;1,505,760;2,620;2,680;2,390;200,853;200,853
2025-07-03;2,620;60;51;136,320;2,680;2,680;2,620;196,356;196,356
2025-07-02;2,680;10;35;94,120;2,690;2,690;2,680;200,853;200,853
2025-07-01;2,690;60;425;1,136,440;2,630;2,730;2,630;201,602;201,602
2025-06-30;2,630;30;370;951,440;2,640;2,640;2,490;197,105;197,105
2025-06-27;2,660;30;135;359,380;2,700;2,700;2,630;199,354;199,354
2025-06-26;2,630;10;74;193,890;2,620;2,630;2,620;197,105;197,105
2025-06-25;2,620;50;293;773,640;2,650;2,650;2,620;196,356;196,356
2025-06-24;2,670;20;105;277,580;2,640;2,680;2,630;200,103;200,103
2025-06-23;2,650;50;654;1,679,030;2,690;2,690;2,550;198,604;198,604
2025-06-20;2,700;20;12;32,400;2,700;2,700;2,700;202,352;202,352
2025-06-19;2,720;10;27;73,410;2,710;2,730;2,710;203,850;203,850
2025-06-17;2,710;20;350;964,650;2,630;2,800;2,630;203,101;203,101
2025-06-16;2,690;20;543;1,440,770;2,710;2,710;2,630;201,602;201,602
2025-06-13;2,710;20;129;342,520;2,750;2,750;2,640;203,101;203,101
2025-06-12;2,690;60;203;534,190;2,740;2,740;2,630;201,602;201,602
2025-06-11;2,630;40;213;561,030;2,680;2,680;2,630;197,105;197,105
2025-06-10;2,670;0;121;323,080;2,700;2,700;2,660;200,103;200,103
2025-06-09;2,670;10;365;973,840;2,680;2,680;2,660;200,103;200,103
2025-06-06;2,680;40;3,447;8,792,600;2,730;2,990;2,450;200,853;200,853
2025-06-05;2,720;40;94;252,730;2,680;2,780;2,680;203,850;203,850
2025-06-04;2,680;30;8;21,460;2,710;2,710;2,670;200,853;200,853
2025-06-03;2,710;10;154;417,880;2,720;2,720;2,710;203,101;203,101
2025-06-02;2,720;10;31;84,570;2,730;2,730;2,720;203,850;203,850
2025-05-30;2,730;10;504;1,379,940;2,740;2,780;2,730;204,600;204,600
2025-05-29;2,740;0;71;191,230;2,980;2,980;2,640;205,349;205,349
2025-05-28;2,740;0;112;307,980;2,740;2,800;2,670;205,349;205,349
2025-05-27;2,740;70;158;423,900;2,680;2,790;2,680;205,349;205,349
2025-05-26;2,670;70;21;56,140;2,620;2,700;2,620;200,103;200,103
2025-05-23;2,740;40;1,507;4,139,160;2,700;2,800;2,690;205,349;205,349
2025-05-22;2,700;50;124;335,170;2,700;2,790;2,690;202,352;202,352
2025-05-21;2,750;40;48;132,280;2,790;2,790;2,750;206,099;206,099
2025-05-20;2,790;190;115;327,220;2,850;2,850;2,790;209,097;209,097
2025-05-19;2,600;190;82;225,690;2,790;2,790;2,600;194,857;194,857
2025-05-16;2,790;10;4;11,180;2,800;2,800;2,790;209,097;209,097
2025-05-13;2,800;10;366;1,023,600;2,810;2,810;2,650;209,846;209,846
2025-05-12;2,810;220;288;809,060;2,810;2,810;2,790;210,595;210,595
2025-05-09;2,590;130;13;33,850;2,780;2,780;2,580;194,108;194,108
