Date;AAA;AA;A;BBB;BB;B;CCC
2024-03-22;0.36;0.48;0.77;1.15;1.85;3.05;8.45
2024-03-21;0.36;0.48;0.76;1.14;1.81;3.02;8.46
2024-03-20;0.36;0.49;0.77;1.16;1.91;3.11;8.48
2024-03-19;nan;nan;nan;nan;1.89;3.06;8.39
2024-03-18;0.34;0.49;0.77;1.15;1.89;3.06;8.39
2024-03-15;0.35;0.5;0.78;1.17;1.94;3.12;8.52
2024-03-14;0.36;0.5;0.78;1.17;1.94;3.1;8.49
2024-03-13;0.36;0.51;0.79;1.19;1.94;3.08;8.49
2024-03-12;0.39;0.53;0.81;1.21;1.99;3.16;8.57
2024-03-11;0.4;0.54;0.82;1.23;2.04;3.22;8.66
2024-03-08;0.4;0.54;0.83;1.23;2.04;3.22;8.68
2024-03-07;0.41;0.55;0.84;1.24;2.04;3.23;8.68
2024-03-06;0.41;0.56;0.85;1.25;2.04;3.23;8.69
2024-03-05;0.42;0.56;0.85;1.25;2.07;3.27;8.72
2024-03-04;0.41;0.55;0.84;1.24;2.02;3.22;8.71
2024-03-01;0.42;0.56;0.85;1.25;2.07;3.28;8.79
2024-02-29;0.42;0.55;0.84;1.24;2.03;3.26;8.8
2024-02-28;0.4;0.54;0.82;1.22;2.04;3.25;8.86
2024-02-27;0.39;0.53;0.81;1.2;1.98;3.2;8.84
2024-02-26;0.39;0.53;0.8;1.2;1.95;3.17;8.86
2024-02-23;0.38;0.52;0.79;1.18;1.93;3.17;8.97
2024-02-22;0.35;0.5;0.77;1.16;1.89;3.17;9.06
2024-02-21;0.36;0.51;0.79;1.18;1.98;3.31;9.27
2024-02-20;0.37;0.52;0.8;1.19;2.03;3.33;9.28
2024-02-19;0.37;0.52;0.81;1.2;1.99;3.29;9.27
2024-02-16;0.37;0.52;0.8;1.19;1.99;3.29;9.25
2024-02-15;0.37;0.53;0.81;1.2;2.01;3.3;9.28
2024-02-14;0.38;0.53;0.83;1.22;2.03;3.34;9.3
2024-02-13;0.39;0.54;0.83;1.22;2.01;3.33;9.25
2024-02-12;0.39;0.55;0.84;1.24;2.01;3.31;9.22
2024-02-09;0.38;0.54;0.84;1.24;2.0;3.27;9.2
2024-02-08;0.37;0.54;0.84;1.23;2.04;3.34;9.27
2024-02-07;0.38;0.55;0.84;1.24;2.07;3.39;9.42
2024-02-06;0.38;0.55;0.84;1.24;2.15;3.48;9.55
2024-02-05;0.39;0.55;0.85;1.24;2.12;3.46;9.55
2024-02-02;0.4;0.56;0.86;1.25;2.11;3.44;9.46
2024-02-01;0.41;0.58;0.89;1.28;2.19;3.53;9.52
2024-01-31;0.4;0.56;0.86;1.26;2.22;3.59;9.53
2024-01-30;0.37;0.54;0.84;1.23;2.08;3.44;9.07
2024-01-29;0.35;0.52;0.82;1.22;2.07;3.43;9.07
2024-01-26;0.33;0.51;0.81;1.21;2.04;3.4;9.08
2024-01-25;0.34;0.52;0.82;1.22;2.09;3.47;9.14
2024-01-24;0.34;0.53;0.84;1.23;2.08;3.47;9.15
2024-01-23;0.36;0.54;0.85;1.24;2.14;3.56;9.19
2024-01-22;0.36;0.54;0.86;1.24;2.11;3.54;9.22
2024-01-19;0.35;0.53;0.85;1.24;2.16;3.59;9.28
2024-01-18;0.35;0.53;0.85;1.24;2.18;3.62;9.38
2024-01-17;0.36;0.55;0.87;1.26;2.21;3.69;9.4
2024-01-16;0.36;0.54;0.87;1.26;2.19;3.64;9.34
2024-01-15;0.36;0.55;0.87;1.26;2.16;3.56;9.33
2024-01-12;0.36;0.55;0.87;1.26;2.17;3.57;9.41
2024-01-11;0.37;0.55;0.88;1.27;2.17;3.58;9.4
2024-01-10;0.39;0.56;0.89;1.28;2.11;3.51;9.38
2024-01-09;0.41;0.58;0.91;1.3;2.19;3.61;9.47
2024-01-08;0.43;0.59;0.92;1.32;2.23;3.65;9.53
2024-01-05;0.43;0.59;0.93;1.33;2.27;3.73;9.54
2024-01-04;0.44;0.59;0.93;1.34;2.28;3.73;9.54
2024-01-03;0.45;0.6;0.93;1.34;2.31;3.75;9.52
2024-01-02;0.42;0.57;0.9;1.31;2.17;3.57;9.25
2024-01-01;nan;nan;nan;nan;nan;nan;nan
2023-12-31;0.4;0.56;0.88;1.29;2.05;3.41;9.02
2023-12-29;0.4;0.55;0.88;1.29;2.04;3.42;8.51
2023-12-28;0.4;0.55;0.88;1.29;2.02;3.4;8.57
2023-12-27;0.4;0.56;0.89;1.31;2.04;3.41;8.62
2023-12-26;0.41;0.55;0.9;1.32;2.06;3.45;8.66
2023-12-25;nan;nan;nan;nan;nan;nan;nan
2023-12-22;0.41;0.56;0.9;1.33;2.07;3.47;8.72
2023-12-21;0.41;0.56;0.9;1.33;2.1;3.49;8.73
2023-12-20;0.4;0.55;0.89;1.33;2.11;3.5;8.81
2023-12-19;0.39;0.54;0.88;1.32;2.11;3.55;8.95
2023-12-18;0.38;0.53;0.87;1.31;2.15;3.59;9.02
2023-12-15;0.37;0.53;0.87;1.31;2.14;3.6;9.04
2023-12-14;0.35;0.52;0.86;1.31;2.1;3.56;9.03
2023-12-13;0.36;0.54;0.9;1.35;2.37;3.89;9.53
2023-12-12;0.38;0.55;0.91;1.36;2.33;3.87;9.54
2023-12-11;0.39;0.56;0.93;1.38;2.34;3.9;9.62
2023-12-08;0.37;0.55;0.92;1.38;2.31;3.87;9.55
2023-12-07;0.38;0.56;0.93;1.39;2.32;3.89;9.6
2023-12-06;0.37;0.56;0.94;1.4;2.34;3.92;9.61
2023-12-05;0.36;0.55;0.93;1.39;2.34;3.92;9.65
2023-12-04;0.35;0.54;0.92;1.38;2.34;3.91;9.73
2023-12-01;0.34;0.55;0.93;1.39;2.4;4.0;9.79
2023-11-30;0.35;0.54;0.93;1.39;2.36;3.98;9.76
2023-11-29;0.36;0.55;0.94;1.38;2.39;4.0;9.6
2023-11-28;0.37;0.57;0.97;1.41;2.48;4.09;9.75
2023-11-27;0.37;0.57;0.96;1.41;2.48;4.08;9.76
2023-11-24;0.37;0.57;0.97;1.42;2.43;4.04;9.77
2023-11-23;0.38;0.58;0.98;1.43;2.48;4.1;9.82
2023-11-22;0.38;0.58;0.98;1.43;2.48;4.09;9.82
2023-11-21;0.4;0.6;0.99;1.46;2.53;4.15;9.83
2023-11-20;0.4;0.6;1.0;1.46;2.51;4.12;9.81
2023-11-17;0.41;0.61;1.02;1.48;2.56;4.18;9.89
2023-11-16;0.42;0.62;1.03;1.5;2.59;4.22;9.93
2023-11-15;0.43;0.62;1.04;1.51;2.48;4.07;9.77
2023-11-14;0.43;0.63;1.05;1.52;2.49;4.12;9.87
2023-11-13;0.44;0.64;1.08;1.55;2.57;4.22;10.12
2023-11-10;0.45;0.65;1.09;1.56;2.56;4.23;10.1
2023-11-09;0.46;0.65;1.09;1.56;2.57;4.25;10.07
2023-11-08;0.46;0.66;1.1;1.58;2.62;4.28;10.18
2023-11-07;0.46;0.67;1.11;1.58;2.61;4.29;10.11
2023-11-06;0.46;0.66;1.1;1.58;2.52;4.2;10.17
2023-11-03;0.46;0.66;1.11;1.58;2.56;4.27;10.1
2023-11-02;0.46;0.66;1.12;1.59;2.66;4.42;10.12
2023-11-01;0.49;0.69;1.15;1.63;2.93;4.76;10.57
2023-10-31;nan;0.68;1.14;1.62;2.92;4.68;10.4
2023-10-30;0.49;0.68;1.13;1.62;3.03;4.71;10.41
2023-10-27;0.48;0.67;1.13;1.61;3.08;4.74;10.34
2023-10-26;0.48;0.67;1.12;1.6;3.06;4.7;10.26
2023-10-25;0.47;0.67;1.12;1.59;2.96;4.58;10.01
2023-10-24;0.49;0.68;1.13;1.6;3.0;4.61;10.04
2023-10-23;0.5;0.7;1.15;1.63;3.1;4.72;10.14
2023-10-20;0.5;0.69;1.15;1.63;3.11;4.72;10.11
2023-10-19;0.49;0.68;1.13;1.6;2.98;4.55;9.91
2023-10-18;0.49;0.67;1.11;1.58;2.94;4.51;9.79
2023-10-17;0.47;0.66;1.1;1.56;2.88;4.44;9.69
2023-10-16;0.46;0.66;1.09;1.56;2.92;4.46;9.7
2023-10-13;0.46;0.66;1.09;1.57;2.93;4.49;9.72
2023-10-12;0.46;0.65;1.09;1.56;2.89;4.43;9.67
2023-10-11;0.46;0.66;1.1;1.57;2.9;4.43;9.61
2023-10-10;0.48;0.68;1.11;1.58;2.91;4.43;9.66
2023-10-09;0.48;0.67;1.11;1.58;2.97;4.53;9.78
2023-10-06;0.47;0.67;1.11;1.58;2.97;4.52;9.76
2023-10-05;0.48;0.67;1.12;1.59;3.03;4.56;9.81
2023-10-04;0.49;0.68;1.12;1.58;3.02;4.54;9.76
2023-10-03;0.49;0.67;1.11;1.57;2.92;4.42;9.64
2023-10-02;0.48;0.66;1.08;1.54;2.81;4.27;9.36
2023-09-30;0.47;0.65;1.07;1.53;2.75;4.19;9.23
2023-09-29;0.47;0.64;1.06;1.51;2.74;4.13;9.19
2023-09-28;0.47;0.64;1.05;1.51;2.8;4.19;9.25
2023-09-27;0.46;0.62;1.04;1.49;2.73;4.13;9.22
2023-09-26;0.45;0.62;1.02;1.48;2.76;4.14;9.17
2023-09-25;0.45;0.62;1.02;1.47;2.69;4.07;9.06
2023-09-22;0.45;0.63;1.02;1.48;2.67;4.01;8.98
2023-09-21;0.45;0.63;1.02;1.48;2.63;3.98;8.94
2023-09-20;0.45;0.63;1.02;1.48;2.54;3.84;8.75
2023-09-19;0.47;0.64;1.03;1.5;2.58;3.89;8.81
2023-09-18;0.47;0.65;1.04;1.51;2.58;3.9;8.81
2023-09-15;0.47;0.65;1.04;1.51;2.55;3.87;8.77
2023-09-14;0.47;0.65;1.04;1.51;2.52;3.86;8.77
2023-09-13;0.48;0.66;1.05;1.53;2.58;3.96;8.9
2023-09-12;0.48;0.66;1.05;1.52;2.56;3.95;8.91
2023-09-11;0.47;0.65;1.04;1.51;2.54;3.93;8.91
2023-09-08;0.47;0.65;1.04;1.51;2.56;3.97;8.96
2023-09-07;0.47;0.66;1.05;1.52;2.6;4.01;9.02
2023-09-06;0.47;0.66;1.05;1.52;2.56;3.97;9.0
2023-09-05;0.47;0.65;1.04;1.51;2.54;3.94;8.98
2023-09-04;0.48;0.66;1.04;1.51;2.52;3.92;8.95
2023-09-01;0.48;0.65;1.03;1.51;2.51;3.92;8.94
2023-08-31;0.47;0.65;1.03;1.51;2.56;3.97;9.0
2023-08-30;0.47;0.66;1.03;1.51;2.52;3.92;8.9
2023-08-29;0.47;0.66;1.03;1.51;2.59;3.99;8.97
2023-08-28;0.47;0.66;1.03;1.51;2.57;3.98;8.99
2023-08-25;0.47;0.66;1.04;1.51;2.6;4.02;9.01
2023-08-24;0.47;0.66;1.04;1.52;2.61;4.04;9.02
2023-08-23;0.49;0.68;1.06;1.54;2.62;4.05;9.03
2023-08-22;0.5;0.68;1.06;1.54;2.62;4.06;9.07
2023-08-21;0.51;0.69;1.07;1.55;2.66;4.11;9.09
2023-08-18;0.51;0.69;1.07;1.56;2.7;4.17;9.13
2023-08-17;0.51;0.69;1.07;1.55;2.64;4.09;9.06
2023-08-16;0.5;0.68;1.06;1.53;2.51;3.94;8.9
2023-08-15;0.5;0.68;1.05;1.52;2.55;3.98;8.95
2023-08-14;0.5;0.67;1.04;1.51;2.5;3.92;8.91
2023-08-11;0.5;0.67;1.03;1.51;2.51;3.96;9.04
2023-08-10;nan;nan;nan;nan;2.5;3.97;9.03
2023-08-09;0.5;0.68;1.04;1.52;2.61;4.1;9.14
2023-08-08;0.5;0.68;1.04;1.52;2.66;4.17;9.27
2023-08-07;0.5;0.67;1.03;1.51;2.61;4.13;9.32
2023-08-04;0.49;0.67;1.03;1.51;2.64;4.18;9.38
2023-08-03;0.5;0.67;1.03;1.51;2.6;4.16;9.33
2023-08-02;0.5;0.66;1.02;1.5;2.58;4.14;9.27
2023-08-01;0.48;0.65;1.0;1.47;2.47;4.0;9.1
2023-07-31;0.48;0.65;1.0;1.47;2.45;3.96;9.06
2023-07-28;0.48;0.65;1.0;1.48;2.47;4.02;9.0
2023-07-27;nan;0.65;1.01;1.48;2.42;3.98;8.99
2023-07-26;0.51;0.67;1.04;1.52;2.54;4.11;9.17
2023-07-25;0.51;0.67;1.04;1.52;2.48;4.03;9.08
2023-07-24;0.51;0.68;1.06;1.53;2.45;4.02;9.1
2023-07-21;0.51;0.69;1.07;1.55;2.51;4.1;9.14
2023-07-20;0.52;0.69;1.08;1.56;2.52;4.12;9.13
2023-07-19;0.52;0.69;1.09;1.57;2.5;4.12;9.18
2023-07-18;0.52;0.7;1.09;1.58;2.5;4.13;9.22
2023-07-17;0.52;0.7;1.1;1.58;2.56;4.21;9.27
2023-07-14;0.52;0.69;1.09;1.57;2.52;4.12;9.16
2023-07-13;0.5;0.68;1.08;1.56;2.58;4.19;9.29
2023-07-12;0.5;0.68;1.08;1.56;2.54;4.16;9.32
2023-07-11;0.51;0.69;1.09;1.58;2.64;4.27;9.49
2023-07-10;0.51;0.7;1.1;1.59;2.71;4.35;9.57
2023-07-07;0.51;0.69;1.09;1.58;2.66;4.3;9.49
2023-07-06;0.51;0.69;1.09;1.59;2.69;4.33;9.49
2023-07-05;0.51;0.69;1.08;1.58;2.61;4.22;9.39
2023-07-04;0.51;0.7;1.09;1.6;2.59;4.21;9.36
2023-07-03;0.51;0.7;1.09;1.6;2.59;4.21;9.36
2023-06-30;0.51;0.71;1.1;1.61;2.64;4.28;9.43
2023-06-29;0.52;0.72;1.1;1.62;2.69;4.35;9.64
2023-06-28;0.54;0.74;1.13;1.65;2.8;4.51;9.81
2023-06-27;0.54;0.74;1.13;1.66;2.81;4.54;9.85
2023-06-26;0.55;0.75;1.14;1.67;2.95;4.71;10.01
2023-06-23;0.54;0.74;1.14;1.67;2.91;4.66;9.94
2023-06-22;0.53;0.73;1.13;1.66;2.82;4.53;9.79
2023-06-21;0.54;0.74;1.13;1.67;2.85;4.55;9.8
2023-06-20;0.53;0.74;1.14;1.66;2.77;4.44;9.71
2023-06-19;0.53;0.74;1.14;1.67;2.7;4.35;9.66
2023-06-16;0.53;0.74;1.14;1.67;2.7;4.35;9.64
2023-06-15;0.54;0.76;1.16;1.7;2.76;4.42;9.71
2023-06-14;0.55;0.76;1.16;1.7;2.73;4.39;9.69
2023-06-13;0.55;0.76;1.17;1.71;2.72;4.39;9.77
2023-06-12;0.57;0.77;1.18;1.74;2.85;4.56;10.02
2023-06-09;0.56;0.77;1.18;1.73;2.79;4.52;9.98
2023-06-08;0.56;0.76;1.17;1.74;2.88;4.61;10.16
2023-06-07;0.55;0.75;1.16;1.73;2.81;4.56;10.18
2023-06-06;0.54;0.76;1.16;1.73;2.85;4.63;10.28
2023-06-05;0.54;0.75;1.16;1.73;2.84;4.63;10.34
2023-06-02;0.53;0.75;1.16;1.73;2.81;4.62;10.37
2023-06-01;0.54;0.77;1.19;1.76;3.06;4.92;10.67
2023-05-31;0.54;0.77;1.19;1.76;3.1;4.96;10.72
2023-05-30;0.54;0.75;1.16;1.74;3.0;4.85;10.71
2023-05-29;0.54;0.76;1.18;1.75;2.95;4.8;10.69
2023-05-26;0.54;0.76;1.18;1.74;2.95;4.8;10.68
2023-05-25;0.55;0.76;1.18;1.75;2.99;4.85;10.72
2023-05-24;0.56;0.78;1.21;1.78;3.07;4.98;10.83
2023-05-23;0.56;0.78;1.2;1.78;3.0;4.87;10.75
2023-05-22;0.56;0.79;1.21;1.78;2.96;4.81;10.68
2023-05-19;0.57;0.79;1.22;1.79;3.03;4.89;10.77
2023-05-18;0.58;0.81;1.24;1.82;3.09;4.97;10.84
2023-05-17;0.59;0.82;1.26;1.83;3.14;5.03;10.9
2023-05-16;0.6;0.82;1.26;1.84;3.2;5.08;10.92
2023-05-15;0.59;0.82;1.26;1.83;3.17;5.05;10.88
2023-05-12;0.58;0.81;1.25;1.82;3.16;5.06;10.88
2023-05-11;0.59;0.82;1.26;1.83;3.21;5.11;10.9
2023-05-10;0.59;0.83;1.26;1.83;3.18;5.08;10.93
2023-05-09;0.59;0.83;1.26;1.83;3.12;5.05;10.9
2023-05-08;0.6;0.83;1.26;1.83;3.11;5.04;10.85
2023-05-05;0.59;0.82;1.25;1.83;3.16;5.09;10.88
2023-05-04;0.61;0.84;1.27;1.85;3.33;5.27;11.12
2023-05-03;0.59;0.81;1.22;1.79;3.18;5.09;10.94
2023-05-02;0.58;0.81;1.21;1.78;3.1;4.99;10.86
2023-05-01;0.57;0.78;1.18;1.73;2.85;4.73;10.6
2023-04-30;0.57;0.78;1.18;1.74;2.93;4.81;10.7
2023-04-28;0.56;0.78;1.17;1.72;2.87;4.83;10.77
2023-04-27;0.55;0.77;1.16;1.71;2.85;4.82;10.78
2023-04-26;0.56;0.79;1.18;1.73;2.99;4.99;10.96
2023-04-25;0.56;0.78;1.17;1.73;3.0;4.98;11.05
2023-04-24;0.55;0.76;1.15;1.7;2.84;4.8;10.86
2023-04-21;0.55;0.76;1.15;1.7;2.83;4.79;10.83
2023-04-20;0.55;0.76;1.16;1.71;2.89;4.89;10.94
2023-04-19;0.54;0.75;1.14;1.69;2.77;4.73;10.82
2023-04-18;0.54;0.75;1.14;1.69;2.73;4.7;10.81
2023-04-17;0.54;0.76;1.16;1.7;2.76;4.74;10.93
2023-04-14;0.55;0.77;1.17;1.72;2.77;4.75;10.97
2023-04-13;0.57;0.79;1.19;1.75;2.81;4.8;11.2
2023-04-12;0.56;0.8;1.21;1.76;2.92;4.96;11.36
2023-04-11;0.57;0.8;1.21;1.76;2.9;4.98;11.41
2023-04-10;0.59;0.81;1.23;1.78;2.97;5.06;11.49
2023-04-07;nan;nan;nan;nan;nan;nan;nan
2023-04-06;0.59;0.82;1.23;1.79;3.1;5.21;11.62
2023-04-05;0.59;0.81;1.22;1.78;3.12;5.19;11.55
2023-04-04;0.58;0.8;1.2;1.76;3.03;5.06;11.41
2023-04-03;0.57;0.79;1.2;1.75;2.91;4.9;11.29
2023-03-31;0.57;0.8;1.22;1.77;2.88;4.91;11.3
2023-03-30;0.58;0.8;1.23;1.8;3.16;5.0;11.36
2023-03-29;0.61;0.83;1.26;1.83;3.24;5.1;11.44
2023-03-28;0.62;0.84;1.28;1.86;3.4;5.29;11.6
2023-03-27;0.63;0.85;1.29;1.85;3.42;5.31;11.62
2023-03-24;0.63;0.86;1.31;1.88;3.61;5.5;11.86
2023-03-23;0.63;0.86;1.28;1.85;3.52;5.37;11.66
2023-03-22;0.61;0.85;1.26;1.83;3.43;5.25;11.53
2023-03-21;0.63;0.87;1.29;1.85;3.28;5.1;11.38
2023-03-20;0.67;0.92;1.38;1.96;3.56;5.42;11.72
2023-03-17;0.68;0.9;1.37;1.97;3.61;5.43;11.59
2023-03-16;0.69;0.9;1.38;1.96;3.39;5.14;11.39
2023-03-15;0.72;0.94;1.41;1.98;3.66;5.42;11.65
2023-03-14;0.67;0.86;1.27;1.83;3.27;4.92;10.93
2023-03-13;0.69;0.86;1.28;1.84;3.54;5.22;11.24
2023-03-10;0.63;0.8;1.13;1.69;3.19;4.77;10.6
2023-03-09;0.59;0.76;1.07;1.61;2.89;4.4;10.16
2023-03-08;0.58;0.74;1.05;1.58;2.72;4.2;9.93
2023-03-07;0.57;0.72;1.02;1.55;2.62;4.1;9.81
2023-03-06;0.55;0.71;1.01;1.54;2.61;4.08;9.8
2023-03-03;0.56;0.72;1.02;1.56;2.68;4.18;9.9
2023-03-02;0.57;0.73;1.04;1.58;2.79;4.32;10.01
2023-03-01;0.59;0.74;1.05;1.59;2.78;4.31;10.02
2023-02-28;0.59;0.75;1.06;1.6;2.82;4.37;10.1
2023-02-27;0.57;0.74;1.04;1.59;2.8;4.39;10.09
2023-02-24;0.57;0.73;1.04;1.59;2.84;4.48;10.19
2023-02-23;0.57;0.74;1.04;1.59;2.88;4.49;10.18
2023-02-22;0.57;0.74;1.04;1.59;2.96;4.62;10.37
2023-02-21;0.58;0.75;1.04;1.59;3.04;4.7;10.42
2023-02-20;0.57;0.74;1.02;1.57;2.97;4.56;10.23
2023-02-17;0.57;0.74;1.02;1.57;2.97;4.56;10.22
2023-02-16;0.56;0.72;0.99;1.54;2.85;4.42;10.05
2023-02-15;0.55;0.72;0.99;1.54;2.78;4.37;9.98
2023-02-14;0.55;0.73;0.99;1.54;2.76;4.33;9.91
2023-02-13;0.56;0.74;1.0;1.55;2.82;4.41;10.13
2023-02-10;0.56;0.72;0.99;1.54;2.82;4.42;10.13
2023-02-09;0.56;0.71;0.97;1.51;2.64;4.23;9.94
2023-02-08;0.56;0.71;0.97;1.51;2.65;4.25;9.96
2023-02-07;0.55;0.71;0.97;1.51;2.57;4.18;9.9
2023-02-06;0.55;0.71;0.97;1.5;2.56;4.2;9.9
2023-02-03;0.54;0.7;0.97;1.5;2.52;4.15;9.87
2023-02-02;0.54;0.7;0.98;1.52;2.5;4.15;9.88
2023-02-01;0.56;0.73;1.01;1.56;2.83;4.56;10.38
2023-01-31;0.56;0.73;1.02;1.56;2.8;4.55;10.44
2023-01-30;0.55;0.73;1.02;1.55;2.75;4.5;10.27
2023-01-27;0.55;0.73;1.02;1.55;2.73;4.46;10.29
2023-01-26;0.55;0.73;1.03;1.56;2.73;4.47;10.32
2023-01-25;0.57;0.74;1.05;1.59;2.82;4.6;10.5
2023-01-24;0.57;0.74;1.06;1.59;2.8;4.57;10.47
2023-01-23;0.55;0.73;1.05;1.59;2.73;4.51;10.44
2023-01-20;0.56;0.74;1.07;1.6;2.81;4.61;10.5
2023-01-19;0.55;0.74;1.07;1.61;2.84;4.64;10.58
2023-01-18;0.55;0.73;1.07;1.6;2.74;4.46;10.43
2023-01-17;0.54;0.73;1.07;1.6;2.66;4.4;10.39
2023-01-16;0.55;0.74;1.09;1.63;2.67;4.41;10.44
2023-01-13;0.55;0.74;1.09;1.63;2.67;4.42;10.54
2023-01-12;0.55;0.74;1.1;1.64;2.74;4.49;10.68
2023-01-11;0.56;0.74;1.11;1.65;2.73;4.51;10.74
2023-01-10;0.57;0.75;1.12;1.67;2.75;4.56;10.83
2023-01-09;0.58;0.76;1.14;1.7;2.78;4.59;10.92
2023-01-06;0.6;0.78;1.16;1.73;2.86;4.7;11.11
2023-01-05;0.6;0.78;1.15;1.73;2.93;4.83;11.35
2023-01-04;0.6;0.78;1.15;1.73;2.94;4.89;11.5
2023-01-03;0.6;0.78;1.15;1.73;3.0;5.0;11.58
2023-01-02;nan;nan;nan;nan;nan;nan;nan
2022-12-31;0.58;0.77;1.14;1.72;3.08;5.15;11.7
2022-12-30;0.57;0.76;1.13;1.71;3.09;5.19;11.53
2022-12-29;0.57;0.76;1.13;1.71;3.12;5.2;11.57
2022-12-28;0.6;0.79;1.16;1.73;3.09;5.16;11.49
2022-12-27;0.58;0.76;1.14;1.71;2.9;4.92;11.21
2022-12-26;nan;nan;nan;nan;nan;nan;nan
2022-12-23;0.58;0.76;1.14;1.72;2.94;4.94;11.27
2022-12-22;0.59;0.77;1.15;1.73;2.97;4.97;11.27
2022-12-21;0.59;0.78;1.16;1.74;2.92;4.92;11.22
2022-12-20;0.61;0.79;1.17;1.75;3.03;5.04;11.32
2022-12-19;0.59;0.78;1.15;1.73;3.04;5.03;11.29
2022-12-16;0.58;0.78;1.15;1.73;3.03;5.03;11.27
2022-12-15;0.58;0.77;1.14;1.72;2.93;4.88;11.12
2022-12-14;0.56;0.76;1.13;1.7;2.77;4.68;10.97
2022-12-13;0.55;0.75;1.12;1.7;2.74;4.63;11.03
2022-12-12;0.54;0.74;1.12;1.7;2.78;4.71;11.13
2022-12-09;0.54;0.75;1.13;1.71;2.84;4.76;11.19
2022-12-08;0.53;0.75;1.13;1.72;2.93;4.84;11.32
2022-12-07;0.54;0.76;1.15;1.74;3.08;4.97;11.44
2022-12-06;0.53;0.75;1.14;1.73;2.98;4.82;11.32
2022-12-05;0.52;0.75;1.14;1.73;2.85;4.67;11.18
2022-12-02;0.52;0.75;1.15;1.74;2.94;4.73;11.22
2022-12-01;0.53;0.76;1.16;1.75;2.92;4.71;11.18
2022-11-30;0.53;0.77;1.17;1.77;2.97;4.79;11.3
2022-11-29;0.53;0.77;1.17;1.76;2.97;4.83;12.03
2022-11-28;0.51;0.75;1.16;1.75;2.96;4.83;12.01
2022-11-25;0.51;0.75;1.16;1.75;2.87;4.71;11.91
2022-11-24;0.52;0.77;1.17;1.76;2.86;4.69;11.91
2022-11-23;0.52;0.77;1.17;1.76;2.85;4.69;11.91
2022-11-22;0.53;0.78;1.18;1.77;2.91;4.77;11.98
2022-11-21;0.53;0.78;1.19;1.78;2.97;4.85;11.99
2022-11-18;0.53;0.78;1.2;1.79;3.0;4.85;11.94
2022-11-17;0.55;0.8;1.22;1.82;3.1;4.95;12.03
2022-11-16;0.56;0.81;1.23;1.83;3.07;4.9;11.94
2022-11-15;0.55;0.81;1.24;1.83;3.0;4.83;11.88
2022-11-14;0.56;0.83;1.26;1.87;3.0;4.88;12.01
2022-11-11;0.59;0.88;1.32;1.94;3.11;5.03;12.28
2022-11-10;0.59;0.88;1.32;1.94;3.11;5.03;12.27
2022-11-09;0.62;0.89;1.34;1.97;3.26;5.2;12.61
2022-11-08;0.62;0.89;1.34;1.96;3.09;5.01;12.3
2022-11-07;0.61;0.87;1.34;1.96;3.0;4.91;12.22
2022-11-04;0.62;0.89;1.35;1.99;3.08;4.97;12.2
2022-11-03;0.64;0.91;1.38;2.01;3.12;5.01;12.17
2022-11-02;0.62;0.9;1.36;1.99;2.94;4.82;11.93
2022-11-01;0.63;0.91;1.38;2.01;2.93;4.8;11.94
2022-10-31;0.63;0.92;1.4;2.03;2.95;4.83;12.0
2022-10-28;0.64;0.92;1.4;2.03;2.85;4.72;12.01
2022-10-27;0.64;0.93;1.42;2.06;3.04;4.97;12.22
2022-10-26;0.66;0.93;1.41;2.05;3.07;5.03;12.25
2022-10-25;0.66;0.94;1.42;2.06;3.14;5.12;12.36
2022-10-24;0.66;0.93;1.42;2.06;3.17;5.14;12.39
2022-10-21;0.68;0.95;1.44;2.09;3.26;5.24;12.43
2022-10-20;0.68;0.94;1.43;2.07;3.16;5.12;12.27
2022-10-19;0.7;0.95;1.43;2.08;3.23;5.22;12.39
2022-10-18;0.69;0.95;1.42;2.07;3.22;5.2;12.37
2022-10-17;0.71;0.95;1.43;2.09;3.3;5.3;12.49
2022-10-14;0.71;0.95;1.43;2.09;3.39;5.43;12.58
2022-10-13;0.72;0.97;1.42;2.1;3.48;5.54;12.74
2022-10-12;0.74;0.97;1.43;2.1;3.54;5.6;12.75
2022-10-11;0.72;0.96;1.39;2.05;3.49;5.55;12.59
2022-10-10;0.67;0.9;1.32;1.98;3.28;5.3;12.42
2022-10-07;0.66;0.89;1.32;1.98;3.28;5.29;12.4
2022-10-06;0.65;0.89;1.31;1.96;3.21;5.22;12.32
2022-10-05;0.66;0.91;1.33;1.99;3.34;5.37;12.5
2022-10-04;0.66;0.91;1.33;1.99;3.36;5.41;12.53
2022-10-03;0.7;0.94;1.37;2.03;3.66;5.74;12.84
2022-09-30;0.73;0.96;1.38;2.06;3.66;5.74;12.81
2022-09-29;0.76;0.97;1.39;2.07;3.76;5.77;12.89
2022-09-28;0.74;0.97;1.38;2.06;3.74;5.74;12.77
2022-09-27;0.72;0.9;1.3;1.95;3.52;5.48;12.46
2022-09-26;0.68;0.88;1.26;1.91;3.48;5.45;12.36
2022-09-23;0.65;0.86;1.23;1.87;3.46;5.36;12.25
2022-09-22;0.63;0.83;1.2;1.84;3.27;5.15;11.96
2022-09-21;0.62;0.83;1.19;1.83;3.24;5.1;11.86
2022-09-20;0.63;0.83;1.2;1.83;3.24;5.13;11.85
2022-09-19;0.62;0.83;1.2;1.84;3.24;5.13;11.86
2022-09-16;0.62;0.84;1.2;1.84;3.36;5.24;11.98
