Date;Closing Price;Change;Trading Volume (shr);Trading Value (KHR);Opening;High;Low;Market Cap. (Mil.KHR);Full Market Cap. (Mil.KHR)
2025-08-08;2,790;0;12;33,890;2,810;3,020;2,790;71,731;71,731
2025-08-07;2,790;20;36;100,440;2,790;2,790;2,790;71,731;71,731
2025-08-06;2,770;10;110;303,680;2,760;2,770;2,760;71,217;71,217
2025-08-05;2,780;20;101;281,780;2,790;2,790;2,780;71,474;71,474
2025-08-04;2,760;20;1,050;2,899,490;2,780;2,780;2,630;70,960;70,960
2025-08-01;2,780;0;111;306,600;2,780;2,780;2,750;71,474;71,474
2025-07-31;2,780;10;98;272,340;2,780;2,780;2,770;71,474;71,474
2025-07-30;2,790;20;714;1,867,830;2,800;2,800;2,600;71,731;71,731
2025-07-29;2,810;20;23;64,900;2,900;2,900;2,810;72,245;72,245
2025-07-28;2,790;100;224;604,810;2,690;2,790;2,690;71,731;71,731
2025-07-25;2,690;100;8;21,720;2,790;2,790;2,690;69,160;69,160
2025-07-24;2,790;0;622;1,738,360;2,780;2,800;2,770;71,731;71,731
2025-07-23;2,790;20;114;316,540;2,770;2,790;2,770;71,731;71,731
2025-07-22;2,770;10;20;55,520;2,780;2,790;2,770;71,217;71,217
2025-07-21;2,780;0;1,134;3,102,750;2,800;2,800;2,730;71,474;71,474
2025-07-18;2,780;20;2,011;5,589,760;2,820;2,820;2,770;71,474;71,474
2025-07-17;2,800;0;12;33,380;2,780;2,800;2,780;71,988;71,988
2025-07-16;2,800;0;376;1,053,860;2,800;2,820;2,800;71,988;71,988
2025-07-15;2,800;0;243;686,420;2,840;2,850;2,800;71,988;71,988
2025-07-14;2,800;60;97;269,490;2,780;2,800;2,740;71,988;71,988
2025-07-11;2,740;30;441;1,184,120;2,760;2,760;2,630;70,445;70,445
2025-07-10;2,770;10;398;1,062,960;2,620;2,780;2,620;71,217;71,217
2025-07-09;2,780;20;21;58,520;2,790;2,790;2,780;71,474;71,474
2025-07-08;2,800;20;169;471,840;2,800;2,810;2,760;71,988;71,988
2025-07-07;2,820;60;155;434,330;2,860;2,860;2,710;72,502;72,502
2025-07-04;2,880;130;131;359,750;2,740;2,880;2,740;74,045;74,045
2025-07-03;2,750;10;67;181,890;2,790;2,790;2,690;70,703;70,703
2025-07-02;2,740;50;201;542,280;2,750;2,750;2,630;70,445;70,445
2025-07-01;2,690;70;1,321;3,605,910;2,660;2,790;2,660;69,160;69,160
2025-06-30;2,760;0;278;785,300;2,760;2,800;2,760;70,960;70,960
2025-06-27;2,760;10;578;1,589,220;2,750;2,760;2,730;70,960;70,960
2025-06-26;2,750;20;262;719,530;2,770;2,770;2,720;70,703;70,703
2025-06-25;2,770;20;1,077;2,971,860;2,790;2,790;2,720;71,217;71,217
2025-06-24;2,790;0;169;471,030;2,780;2,790;2,770;71,731;71,731
2025-06-23;2,790;10;1,865;5,127,600;2,790;2,800;2,700;71,731;71,731
2025-06-20;2,800;30;2,253;6,055,470;2,670;2,810;2,670;71,988;71,988
2025-06-19;2,830;0;687;1,934,920;2,830;2,830;2,800;72,759;72,759
2025-06-17;2,830;30;625;1,746,120;2,800;2,870;2,780;72,759;72,759
2025-06-16;2,800;0;559;1,573,260;2,820;2,820;2,780;71,988;71,988
2025-06-13;2,800;10;410;1,146,910;2,790;2,840;2,790;71,988;71,988
2025-06-12;2,790;40;918;2,560,940;2,790;2,820;2,730;71,731;71,731
2025-06-11;2,830;10;482;1,361,580;2,840;2,840;2,820;72,759;72,759
2025-06-10;2,840;0;959;2,717,000;2,840;2,860;2,830;73,016;73,016
2025-06-09;2,840;0;595;1,678,920;2,810;2,840;2,810;73,016;73,016
2025-06-06;2,840;20;1,788;5,040,250;2,850;2,870;2,800;73,016;73,016
